id,name,street,stars,latitude,longitude,imageUrl,locationId
776,Casa del Sole,,2,43.8173144,7.7761629,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
777,Cantina Sisters,,2,44.3752399,9.1533608,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,419
778,Ca' du ferrà,,2,44.1863066,9.5833437,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
779,B&B Al Cavalluccio Marino,"Via Borea, 41",2,44.0483397,9.9522694,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,217
780,Rita,,2,44.184052,9.579696,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
781,Il cielo sui tetti,,3,44.4103654,8.9331994,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
782,Agriturismo degli Olivi,Cà Vagate,2,44.2022683,9.6507865,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
783,Casa vacanza Il mare in una stanza,,2,44.3900217,8.9742089,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
784,B&B La casa di Paolina,,2,44.3900003,8.9740995,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
785,Ca du ventu,,2,44.21781,8.3089425,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4944
786,Della Baia,"Via Lungomare, 111",3,44.0692066,9.8366589,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
787,B&B La Zagara,,2,44.1118293,8.1157466,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8451
788,Ostello Le Stuoie,"Via Italia, 49",2,44.3277539,8.5036984,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
789,Al Piccolo Principe,,1,44.4181866,8.9225886,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
790,Hotel San Marco,"Via Ruggero Leoncavallo, 32r",3,44.2995941,8.4706182,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6992
791,Hotel Rondine,,3,44.0483268,10.013961,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3786
792,B&B Le Coccole,,3,44.40978,8.931059,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
793,B&B Le 3 case,,2,44.0258193,8.0811739,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3097
794,B&B Sweet Caselle,,2,44.0028319,8.0377258,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7527
795,Hotel la palma,"Via Barabina, 2",3,44.1745496,8.3557244,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
796,5 Terre Backpackers city,"Via Pietro Paleocapa, 16",2,44.110562,9.8155769,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
797,I Gabbiani,"Via Solitario delle Alpi, 32",2,43.9273439,8.1146854,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
798,Il Rifugio,,2,44.2302297,8.1964975,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4997
799,da Carla,,2,44.1857099,9.583112,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
800,Casa Rossola,,2,44.1925379,9.5970994,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
801,Hotel Ristorante Villa Elia,"Via Valle, 26",3,44.2393277,8.1103291,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1146
802,Grand hostel Manin,"Via Daniel Manin, 8",2,44.1042246,9.8230726,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
803,Hotel Helios,,4,44.3358589,9.2161399,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
804,Viacolvento,,2,44.4151518,9.1941747,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7770
805,L'Oasi di Tribogna,,2,44.4095127,9.1974814,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7770
806,La Lampara,,3,44.2149013,9.517602,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2570
807,La Casa dei Treni,,2,44.1105177,9.8162306,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
808,Green House B&B,,2,44.4084185,8.9291813,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
809,Il Baule Guest House,"Località Cerreta, 3",2,44.5568097,9.050879,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7914
810,Villa Sylva,,3,43.8221505,7.792499,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
811,Residenza Adelaide,"Via Domenico Brunenghi, 87",3,44.1703744,8.338467,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
812,Lia Rooms,"Via Napoli, 15",3,44.1072963,9.81747,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
813,Agriturismo Bini,"Via Rubiano, 19",2,44.0812433,9.992516,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1792
814,Riviera,,2,43.8168701,7.7727225,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
815,Le Caillou,"Via Senatore Ernesto Marsaglia, 344",2,43.8424105,7.7468392,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
816,Belsoggiorno,,3,43.8111291,7.7628472,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
817,Rio,,3,43.8101888,7.7590341,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
818,Globo,,3,43.8180643,7.7777838,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
819,Gianni Franzi,"Piazza Guglielmo Marconi, 1",3,44.1347912,9.6826889,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
820,Hotel Ristorante Lago Bin,,3,43.8832453,7.6039432,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6114
821,Osteria B&B La Pecora Nera,"Via degli Ulivi, 18",2,43.8904059,7.6017458,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6114
822,Cà Zita,,2,44.2161129,8.3600103,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8169
823,Lido Mazzini,,3,44.1231493,8.2555549,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
824,Giordana,,3,44.1233399,8.2557561,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
825,Bigo Guest house,Via Filippo Turati,3,44.4081864,8.928988,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
826,Ostello di Orione,"Via Bartolomeo Bosco, 14",2,44.407486,8.9390969,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
827,"Taverna del Capitano, Rooms","Via Roma, 23",3,44.134761,9.6839298,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
828,Hotel Careni,,3,44.1712659,8.3488755,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
829,Il leccio Luxuri resort Portofino Monte,,3,44.3380253,9.1773391,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
830,B&B Sant'Andrea,,2,44.1669579,9.6119374,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
831,Bed & Breakfast Alda,,2,44.1702435,9.6100022,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
832,B&B Piè del Castello,,2,44.1660849,9.6122351,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
833,Locanda del Porcino,,3,44.2824173,9.6002828,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1472
834,Soffitta sul Mare,"lungomare di Pegli, 5c",2,44.4248269,8.8193692,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
835,Villa Ave,"Vico della Madonna, 23",2,44.1744388,8.355114,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
836,Giramondo,"Piazza Venezia, 44",2,44.3493809,9.2312367,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
837,Hotel Youri il magnifico,"Via Venti Settembre, 2",2,44.4054796,8.9408041,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
838,La mia casa di campagna,"Via Michelino Pippo, 88",2,44.4173686,8.4804133,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7362
839,Castello Bonetti,,2,44.3110267,8.1198969,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4705
840,Agriturismo Alveare,"Contrada Valle, 12",2,44.1945606,8.3189926,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1143
841,Residence Italia,"Via Quattro Novembre, 8",2,44.171794,8.3539484,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
842,guest_house 7151868789,,2,44.1910037,8.2834165,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1143
843,Hotel Corso,"Via Armando Diaz, 28",3,44.0024875,8.1673379,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
844,Edda Apartment,Via Leonardo da Vinci,3,44.0026965,8.1671498,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
845,Azienda Agrituristica Cascina del Groppo,"Via Generale Enrico Caviglia, 23",2,44.2324666,8.3155318,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4944
846,Al mare,"Via don Giovanni Boselli, 24",3,44.000658,8.1678267,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
847,Belsit,"Via don Giovanni Boselli, 28",3,44.0004974,8.1679373,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
848,I colori di MAG,"Via Vappa, 3",2,44.10798,9.8024507,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
849,B&B Hotel Diano Marina Palace,"Viale Torino, 2",3,43.9033215,8.0772871,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
850,Acqua Marina,"Via Gio Bono Ferrari, 24",2,44.3471039,9.1569825,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
851,La casa di Alessia,"Salita Giacomo Favale, 5",2,44.3501392,9.1535197,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
852,Victoria House,"Via Gropallo, 4/11",2,44.4096719,8.9437887,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
853,Villa Rosmarino,,2,44.3432958,9.1617785,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
854,B&B Cascina Roberto,Località Magrania,2,44.3663361,8.4818688,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,128
855,Casa di Yama,,2,44.3435064,9.1631448,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
856,Casa di Gaia,,2,44.3435486,9.1631408,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
857,Blu di Camogli,,2,44.349394,9.1562542,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
858,hotel 7520461983,,3,44.1044199,9.8201425,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
859,Villa Orchidea,,2,44.3482115,9.1644336,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
860,Locanda I tre merli,,2,44.3518802,9.1514799,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
861,B&B Family,"Via Bartolomeo Rossello, 10",2,44.3642867,8.4643777,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7362
862,Jole,"Via Marco Polo, 16",3,43.9523588,8.1476002,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
863,Hotel Lido,"Via Quattro Novembre, 9",3,44.0113983,8.1781101,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
864,B&B Rifugio AltaVia,,2,43.8678375,7.599603,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6114
865,Casa Bea B&B,,2,44.4502886,9.1004702,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,539
866,Monastero San Prospero,,2,44.3520082,9.1554147,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
867,A casa di Brenda,"Corso Italia, 16e",2,44.3176345,9.3181977,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2099
868,La casa sul poggio,,2,44.5448213,9.4521079,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6917
869,Virginia's rooms,"Via Nino Bixio, 4b",3,44.4015999,8.9360568,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
870,Agriturismo C'era Una Volta,Str. Ciaixe,3,43.8259784,7.6199621,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1259
871,Affittacamere Le Terrazze,"Via Fieschi, 102",2,44.1200295,9.7085416,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8114
872,B&B Da Giusè,,2,44.1020508,9.9221805,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,313
873,La Torreta,,2,44.1824197,8.3193954,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
874,da u gatto,,2,44.5070653,9.0319083,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4606
875,Casetta del Marinaio,,2,44.354145,9.1486167,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
876,B&B Albero del Pepe,,2,44.4021782,9.1101605,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7284
877,Locanda Il Mulino di Giò,,2,44.4087152,9.1682222,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7874
878,Baia dei Gabbiani,"Via Civezza, 2",1,43.857912,7.9670306,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6577
879,B&B i Rivi,,3,44.4128461,8.9342724,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
880,B&B Sciûsciâ e Sciorbî,,2,44.3466061,9.1691047,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
881,"""HomeHolidays"" Un Balcone tra il Cielo e il Mare",,2,44.3446817,9.1697685,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
882,B&B I Maggiolini,,2,44.3447561,9.1677535,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
883,B&B Casa Torre,,2,44.5299047,8.8805019,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4186
884,Hotel Ulivo,"Via Aurelia Ovest, 19",3,43.9003693,8.0757252,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
885,U Baussu,"Via Nazionale, 40",2,43.8696619,7.5544105,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,88
886,Hotel Golfo e Palme,"Viale Torino, 21",3,43.9004188,8.0771978,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
887,Hotel Jasmin,"Viale Torino, 15",3,43.9007195,8.0769757,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
888,Hotel Moresco,"Via Sant'Elmo, 21",3,43.9001932,8.0765167,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
889,Hotel Tina,"Viale Torino, 22",3,43.9024399,8.0768124,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
890,Hotel Metropol,"Via Divina Provvidenza, 2",3,43.901882,8.0737877,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
891,Residente La Carruba,"Via Olanda, 31",3,43.905521,8.075364,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
892,Hotel Liliana,Strada Serreta,3,43.9135306,8.0583248,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
893,Poggio dei Gorleri S.S. Azienda Agricola,"Via San Leonardo, 1",2,43.9013654,8.0550962,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
894,Hotel Baia Bianca,"Piazza Giuseppe Mazzini, 3",3,43.9095732,8.0790619,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
895,Residence Palm Beach,"Viale Venti Settembre, 6",3,43.9062802,8.079335,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
896,Hotel Riviera,"Viale Torino, 8",3,43.9029714,8.0770345,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
897,Hotel e Residence Mediterraneo,"Via dei Garofani, 20",3,43.9142839,8.0864226,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
898,La Casa di Anny,"Via Generale Ardoino, 80",2,43.9134689,8.0879415,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
899,Hotel Capri,"Via dei Garofani, 6",3,43.9138133,8.0870948,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
900,Hotel Corallo,"Via dei Gigli, 5",3,43.9142289,8.087179,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
901,Hotel Helios,"Via La Fiorita, 9",3,43.9164726,8.0900648,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
902,Hotel Gabriella,"Via dei Gerani, 9",3,43.9156282,8.090331,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
903,Hotel Iva,"Via Sant'Elmo, 2-5",3,43.9017462,8.0748126,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
904,Hotel Kristall,"Via degli Oleandri, 11",3,43.9166623,8.0910465,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
905,Hotel La Baia,"Via degli Oleandri, 36",3,43.91558,8.0910403,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
906,Hotel Miramare,"Viale Venti Settembre, 12",3,43.9053748,8.0785244,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
907,Hotel Sole,"Viale John Fitzgerald Kennedy, 123",3,43.9141452,8.0866748,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
908,Villa Aranci,"Via Capocaccia, 8",3,43.910969,8.0787494,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
909,Hotel Villa Igea,"Via Sant'Elmo, 1",3,43.9019857,8.0750902,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
910,Hotel Villa Gioiosa,"Via Gianluigi Martino, 4",3,43.903351,8.0769635,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
911,Hotel Al Sogno,"Largo Cambiaso, 3",3,43.9116215,8.0822674,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
912,Hotel Virginia,"Via Ville Nuove, 6",3,43.9177423,8.0922807,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
913,Hotel Candido,"Via Generale Ardoino, 198",3,43.9181442,8.0922807,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
914,Albergo Jolanda,"Via Diano Calderina, 19",3,43.9121861,8.0669114,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
915,Hotel La Margherita,"Via San Giacomo, 3",3,43.911984,8.0676757,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
916,Hotel Paradiso,"Corso Giuseppe Garibaldi, 12",3,43.9097675,8.0840399,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
917,Vela Bianca,"Corso Giuseppe Garibaldi, 3",3,43.9100664,8.084674,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
918,Hotel Roma,"Via Cascione, 13",3,43.9050079,8.0773476,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
919,Agriturismo Le Girandole,"Via Gombi di San Siro, 6",2,43.9190569,8.0824706,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
920,Borgo Muratori,"Strada Comunale Muratori, 42",2,43.9176632,8.0610938,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2589
921,A'Mare,"Corso Europa, 84",2,43.9045284,8.0769218,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
922,Home Sweet Home,"Via Calderina, 3",2,43.9126637,8.0770525,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
923,Sweet Dreams,"Via Colombera, 1",2,43.9114862,8.0751238,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
924,Il Viaggio,"SS1 Aurelia, 8",2,43.9014342,8.0740886,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
925,Villa Lisa,"Via Gombi di San Siro, 1",2,43.9192635,8.0849241,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
926,Il Colle degli Ulivi,"Via Sant'Angelo, 40",2,43.9225672,8.08144,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
927,Hotel Villa Anna,"Via Francesco Agnese, 21",3,43.9040603,8.0768492,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
928,Sugli Allori,"Via Monade, 38",2,43.9202734,8.0898183,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
929,Area 123,"Via Generale Ardoino, 123",2,43.9142327,8.0877701,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
930,Hotel Il Caminetto,"Via Olanda, 1",3,43.9048003,8.0760258,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
931,Ca' du Russu,"Strada Provinciale 548 della Valle Argentina, 6",2,43.9283362,7.8411512,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,449
932,Locanda degli Ulivi,,2,43.8642467,7.6398273,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3466
933,B&B Il Baluardo,,2,44.3362061,8.5385308,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
934,Locanda Dei Carugi,"Via Roma, 12",3,43.8803014,7.6604548,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,288
935,Il Pettirosso,"Via Montenotte, 36",2,44.4458945,8.3929807,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3252
936,Ca' de l'Ase,,2,44.4630941,8.4064186,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3252
937,Cascina La Botta,"Via Supervia, 38",2,44.4501334,8.2916757,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2569
938,Stella di Mare,,2,44.0842176,9.8217755,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
939,Villaggio Smeraldo,,2,44.2391566,9.4783175,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4341
940,guest_house 8819556942,"Via Mira, 7 A/B/C",2,44.4046674,8.9492712,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
