id,train_id,origin_station_id,destination_station_id,departure_time,arrival_time,price,changes,available_seats,created_at
2002677,1002677,901347,901338,2026-01-09 14:15:00,2026-01-09 14:40:00,14,0,33,2026-03-30 09:00:00
2002678,1002678,901347,901350,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,40,2026-03-30 09:00:00
2002679,1002679,901348,901319,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,47,2026-03-30 09:00:00
2002680,1002680,901348,901320,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,54,2026-03-30 09:00:00
2002681,1002681,901349,901354,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2002682,1002682,901349,901369,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,68,2026-03-30 09:00:00
2002683,1002683,901350,901338,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,12,2026-03-30 09:00:00
2002684,1002684,901350,901347,2026-01-10 09:25:00,2026-01-10 09:50:00,14,0,19,2026-03-30 09:00:00
2002685,1002685,901351,901374,2026-01-11 10:40:00,2026-01-11 11:05:00,14,0,26,2026-03-30 09:00:00
2002686,1002686,901351,901327,2026-01-09 12:05:00,2026-01-09 12:30:00,14,0,33,2026-03-30 09:00:00
2002687,1002687,901352,901344,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,40,2026-03-30 09:00:00
2002688,1002688,901352,901375,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,47,2026-03-30 09:00:00
2002689,1002689,901353,901326,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,54,2026-03-30 09:00:00
2002690,1002690,901353,901365,2026-01-10 20:10:00,2026-01-10 20:35:00,14,0,61,2026-03-30 09:00:00
2002691,1002691,901354,901358,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,68,2026-03-30 09:00:00
2002692,1002692,901354,901349,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,12,2026-03-30 09:00:00
2002693,1002693,901355,901363,2026-01-10 08:10:00,2026-01-10 08:35:00,12,0,19,2026-03-30 09:00:00
2002694,1002694,901355,901359,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,26,2026-03-30 09:00:00
2002695,1002695,901356,901318,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,33,2026-03-30 09:00:00
2002696,1002696,901356,901345,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,40,2026-03-30 09:00:00
2002697,1002697,901357,901337,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,47,2026-03-30 09:00:00
2002698,1002698,901357,901319,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,54,2026-03-30 09:00:00
2002699,1002699,901358,901339,2026-01-10 18:35:00,2026-01-10 19:00:00,12,0,61,2026-03-30 09:00:00
2002700,1002700,901358,901370,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,68,2026-03-30 09:00:00
2002701,1002701,901359,901364,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2002702,1002702,901359,901355,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,0,2026-03-30 09:00:00
2002703,1002703,901360,901328,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2002704,1002704,901360,901334,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,33,2026-03-30 09:00:00
2002705,1002705,901361,901316,2026-01-10 10:40:00,2026-01-10 11:05:00,12,0,40,2026-03-30 09:00:00
2002706,1002706,901361,901345,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,47,2026-03-30 09:00:00
2002707,1002707,901362,901342,2026-01-09 14:15:00,2026-01-09 14:40:00,14,0,54,2026-03-30 09:00:00
2002708,1002708,901362,901341,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,61,2026-03-30 09:00:00
2002709,1002709,901363,901355,2026-01-11 18:35:00,2026-01-11 19:00:00,12,0,68,2026-03-30 09:00:00
2002710,1002710,901363,901337,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,12,2026-03-30 09:00:00
2002711,1002711,901364,901359,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,19,2026-03-30 09:00:00
2002712,1002712,901364,901355,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,26,2026-03-30 09:00:00
2002713,1002713,901365,901326,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,33,2026-03-30 09:00:00
2002714,1002714,901365,901366,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,40,2026-03-30 09:00:00
2002715,1002715,901366,901365,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,47,2026-03-30 09:00:00
2002716,1002716,901366,901324,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,54,2026-03-30 09:00:00
2002717,1002717,901367,901324,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2002718,1002718,901367,901318,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,68,2026-03-30 09:00:00
2002719,1002719,901368,901372,2026-01-09 18:35:00,2026-01-09 19:00:00,14,0,12,2026-03-30 09:00:00
2002720,1002720,901368,901369,2026-01-10 20:10:00,2026-01-10 20:35:00,14,0,19,2026-03-30 09:00:00
2002721,1002721,901369,901349,2026-01-11 06:15:00,2026-01-11 06:40:00,14,0,26,2026-03-30 09:00:00
2002722,1002722,901369,901368,2026-01-09 07:05:00,2026-01-09 07:30:00,14,0,33,2026-03-30 09:00:00
2002723,1002723,901370,901339,2026-01-10 08:10:00,2026-01-10 08:35:00,12,0,40,2026-03-30 09:00:00
2002724,1002724,901370,901358,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,47,2026-03-30 09:00:00
2002725,1002725,901371,901329,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,54,2026-03-30 09:00:00
2002726,1002726,901371,901373,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,61,2026-03-30 09:00:00
2002727,1002727,901372,901322,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,68,2026-03-30 09:00:00
2002728,1002728,901372,901343,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,12,2026-03-30 09:00:00
2002729,1002729,901373,901374,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,19,2026-03-30 09:00:00
2002730,1002730,901373,901371,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,26,2026-03-30 09:00:00
2002731,1002731,901374,901373,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,33,2026-03-30 09:00:00
2002732,1002732,901374,901351,2026-01-10 07:05:00,2026-01-10 07:30:00,14,0,40,2026-03-30 09:00:00
2002733,1002733,901375,901352,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,47,2026-03-30 09:00:00
2002734,1002734,901375,901333,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,54,2026-03-30 09:00:00
2002735,1002735,901376,901325,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,61,2026-03-30 09:00:00
2002736,1002736,901376,901333,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,68,2026-03-30 09:00:00
2002737,1002737,901377,901321,2026-01-09 14:15:00,2026-01-09 14:40:00,12,0,12,2026-03-30 09:00:00
2002738,1002738,901377,901317,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,19,2026-03-30 09:00:00
2002739,1002739,901378,901532,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,0,2026-03-30 09:00:00
2002740,1002740,901378,901504,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,33,2026-03-30 09:00:00
2002741,1002741,901379,901545,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,40,2026-03-30 09:00:00
2002742,1002742,901379,901477,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,47,2026-03-30 09:00:00
2002743,1002743,901380,901478,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,54,2026-03-30 09:00:00
2002744,1002744,901380,901398,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,61,2026-03-30 09:00:00
2002745,1002745,901381,901487,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,68,2026-03-30 09:00:00
2002746,1002746,901381,901509,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,12,2026-03-30 09:00:00
2002747,1002747,901382,901417,2026-01-10 14:15:00,2026-01-10 14:40:00,12,0,19,2026-03-30 09:00:00
2002748,1002748,901382,901471,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,26,2026-03-30 09:00:00
2002749,1002749,901383,901495,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,33,2026-03-30 09:00:00
2002750,1002750,901383,901500,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,40,2026-03-30 09:00:00
2002751,1002751,901384,901488,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,47,2026-03-30 09:00:00
2002752,1002752,901384,901460,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,54,2026-03-30 09:00:00
2002753,1002753,901385,901523,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,61,2026-03-30 09:00:00
2002754,1002754,901385,901449,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,68,2026-03-30 09:00:00
2002755,1002755,901386,901436,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,12,2026-03-30 09:00:00
2002756,1002756,901386,901425,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,19,2026-03-30 09:00:00
2002757,1002757,901387,901474,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,26,2026-03-30 09:00:00
2002758,1002758,901387,901533,2026-01-09 16:20:00,2026-01-09 16:45:00,14,0,33,2026-03-30 09:00:00
2002759,1002759,901388,901461,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,40,2026-03-30 09:00:00
2002760,1002760,901388,901549,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,47,2026-03-30 09:00:00
2002761,1002761,901389,901542,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,54,2026-03-30 09:00:00
2002762,1002762,901389,901426,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,61,2026-03-30 09:00:00
2002763,1002763,901390,901448,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,68,2026-03-30 09:00:00
2002764,1002764,901390,901510,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,12,2026-03-30 09:00:00
2002765,1002765,901391,901479,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,19,2026-03-30 09:00:00
2002766,1002766,901391,901444,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,26,2026-03-30 09:00:00
2002767,1002767,901392,901548,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,33,2026-03-30 09:00:00
2002768,1002768,901392,901413,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,40,2026-03-30 09:00:00
2002769,1002769,901393,901517,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,47,2026-03-30 09:00:00
2002770,1002770,901393,901512,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,54,2026-03-30 09:00:00
2002771,1002771,901394,901429,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2002772,1002772,901394,901412,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,68,2026-03-30 09:00:00
2002773,1002773,901395,901453,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,12,2026-03-30 09:00:00
2002774,1002774,901395,901503,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,19,2026-03-30 09:00:00
2002775,1002775,901396,901501,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,26,2026-03-30 09:00:00
2002776,1002776,901396,901519,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,0,2026-03-30 09:00:00
2002777,1002777,901397,901468,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,40,2026-03-30 09:00:00
2002778,1002778,901397,901425,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,47,2026-03-30 09:00:00
2002779,1002779,901398,901472,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,54,2026-03-30 09:00:00
2002780,1002780,901398,901380,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,61,2026-03-30 09:00:00
2002781,1002781,901399,901400,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,68,2026-03-30 09:00:00
2002782,1002782,901399,901531,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,12,2026-03-30 09:00:00
2002783,1002783,901400,901399,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,19,2026-03-30 09:00:00
2002784,1002784,901400,901401,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,26,2026-03-30 09:00:00
2002785,1002785,901401,901402,2026-01-09 10:40:00,2026-01-09 11:05:00,12,0,33,2026-03-30 09:00:00
2002786,1002786,901401,901400,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,40,2026-03-30 09:00:00
2002787,1002787,901402,901401,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,47,2026-03-30 09:00:00
2002788,1002788,901402,901403,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,54,2026-03-30 09:00:00
2002789,1002789,901403,901404,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,61,2026-03-30 09:00:00
2002790,1002790,901403,901402,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,68,2026-03-30 09:00:00
2002791,1002791,901404,901405,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2002792,1002792,901404,901403,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,19,2026-03-30 09:00:00
2002793,1002793,901405,901404,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2002794,1002794,901405,901407,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,33,2026-03-30 09:00:00
2002795,1002795,901406,901407,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,40,2026-03-30 09:00:00
2002796,1002796,901406,901467,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,47,2026-03-30 09:00:00
2002797,1002797,901407,901406,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,54,2026-03-30 09:00:00
2002798,1002798,901407,901405,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,61,2026-03-30 09:00:00
2002799,1002799,901408,901469,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,68,2026-03-30 09:00:00
2002800,1002800,901408,901412,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,12,2026-03-30 09:00:00
2002801,1002801,901409,901544,2026-01-10 06:15:00,2026-01-10 06:40:00,14,0,19,2026-03-30 09:00:00
2002802,1002802,901409,901476,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,26,2026-03-30 09:00:00
2002803,1002803,901410,901518,2026-01-09 08:10:00,2026-01-09 08:35:00,12,0,33,2026-03-30 09:00:00
2002804,1002804,901410,901456,2026-01-10 09:25:00,2026-01-10 09:50:00,14,0,40,2026-03-30 09:00:00
2002805,1002805,901411,901526,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,47,2026-03-30 09:00:00
2002806,1002806,901411,901537,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,54,2026-03-30 09:00:00
2002807,1002807,901412,901394,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2002808,1002808,901412,901408,2026-01-11 16:20:00,2026-01-11 16:45:00,14,0,68,2026-03-30 09:00:00
2002809,1002809,901413,901392,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,12,2026-03-30 09:00:00
2002810,1002810,901413,901488,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,19,2026-03-30 09:00:00
2002811,1002811,901414,901530,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,26,2026-03-30 09:00:00
2002812,1002812,901414,901435,2026-01-09 07:05:00,2026-01-09 07:30:00,14,0,33,2026-03-30 09:00:00
2002813,1002813,901415,901454,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,0,2026-03-30 09:00:00
2002814,1002814,901415,901439,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,47,2026-03-30 09:00:00
2002815,1002815,901416,901420,2026-01-09 10:40:00,2026-01-09 11:05:00,12,0,54,2026-03-30 09:00:00
2002816,1002816,901416,901483,2026-01-10 12:05:00,2026-01-10 12:30:00,12,0,61,2026-03-30 09:00:00
2002817,1002817,901417,901382,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,68,2026-03-30 09:00:00
2002818,1002818,901417,901471,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,12,2026-03-30 09:00:00
2002819,1002819,901418,901430,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,19,2026-03-30 09:00:00
2002820,1002820,901418,901464,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,26,2026-03-30 09:00:00
2002821,1002821,901419,901484,2026-01-09 06:15:00,2026-01-09 06:40:00,12,0,33,2026-03-30 09:00:00
2002822,1002822,901419,901416,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,40,2026-03-30 09:00:00
2002823,1002823,901420,901416,2026-01-11 08:10:00,2026-01-11 08:35:00,12,0,47,2026-03-30 09:00:00
2002824,1002824,901420,901483,2026-01-09 09:25:00,2026-01-09 09:50:00,12,0,54,2026-03-30 09:00:00
2002825,1002825,901421,901233,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,61,2026-03-30 09:00:00
2002826,1002826,901421,901514,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,68,2026-03-30 09:00:00
2002827,1002827,901422,901452,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,12,2026-03-30 09:00:00
2002828,1002828,901422,901473,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,19,2026-03-30 09:00:00
2002829,1002829,901423,901514,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,26,2026-03-30 09:00:00
2002830,1002830,901423,901501,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,33,2026-03-30 09:00:00
2002831,1002831,901424,901438,2026-01-10 06:15:00,2026-01-10 06:40:00,14,0,40,2026-03-30 09:00:00
2002832,1002832,901424,901522,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,47,2026-03-30 09:00:00
2002833,1002833,901425,901386,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,54,2026-03-30 09:00:00
2002834,1002834,901425,901397,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,61,2026-03-30 09:00:00
2002835,1002835,901426,901389,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,68,2026-03-30 09:00:00
2002836,1002836,901426,901542,2026-01-09 12:05:00,2026-01-09 12:30:00,14,0,12,2026-03-30 09:00:00
2002837,1002837,901427,901439,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,19,2026-03-30 09:00:00
2002838,1002838,901427,901505,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,26,2026-03-30 09:00:00
2002839,1002839,901428,901450,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,33,2026-03-30 09:00:00
2002840,1002840,901428,901496,2026-01-10 20:10:00,2026-01-10 20:35:00,14,0,40,2026-03-30 09:00:00
2002841,1002841,901429,901486,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,47,2026-03-30 09:00:00
2002842,1002842,901429,901394,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,54,2026-03-30 09:00:00
2002843,1002843,901430,901418,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,61,2026-03-30 09:00:00
2002844,1002844,901430,901443,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,68,2026-03-30 09:00:00
2002845,1002845,901431,901455,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,12,2026-03-30 09:00:00
2002846,1002846,901431,901541,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,19,2026-03-30 09:00:00
2002847,1002847,901432,901502,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,26,2026-03-30 09:00:00
2002848,1002848,901432,901434,2026-01-09 16:20:00,2026-01-09 16:45:00,12,0,33,2026-03-30 09:00:00
2002849,1002849,901433,901507,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,40,2026-03-30 09:00:00
2002850,1002850,901433,901470,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,0,2026-03-30 09:00:00
2002851,1002851,901434,901432,2026-01-09 06:15:00,2026-01-09 06:40:00,12,0,54,2026-03-30 09:00:00
2002852,1002852,901434,901502,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,61,2026-03-30 09:00:00
2002853,1002853,901435,901521,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,68,2026-03-30 09:00:00
2002854,1002854,901435,901528,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,12,2026-03-30 09:00:00
2002855,1002855,901436,901386,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,19,2026-03-30 09:00:00
2002856,1002856,901436,901456,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,26,2026-03-30 09:00:00
2002857,1002857,901437,901506,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,33,2026-03-30 09:00:00
2002858,1002858,901437,901476,2026-01-10 16:20:00,2026-01-10 16:45:00,15,0,40,2026-03-30 09:00:00
2002859,1002859,901438,901457,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,47,2026-03-30 09:00:00
2002860,1002860,901438,901424,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,54,2026-03-30 09:00:00
2002861,1002861,901439,901427,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2002862,1002862,901439,901415,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,68,2026-03-30 09:00:00
2002863,1002863,901440,901425,2026-01-09 08:10:00,2026-01-09 08:35:00,14,0,12,2026-03-30 09:00:00
2002864,1002864,901440,901386,2026-01-10 09:25:00,2026-01-10 09:50:00,14,0,19,2026-03-30 09:00:00
2002865,1002865,901441,901498,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,26,2026-03-30 09:00:00
2002866,1002866,901441,901445,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,33,2026-03-30 09:00:00
2002867,1002867,901442,901475,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,40,2026-03-30 09:00:00
2002868,1002868,901442,901417,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,47,2026-03-30 09:00:00
2002869,1002869,901443,901430,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,54,2026-03-30 09:00:00
2002870,1002870,901443,901482,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,61,2026-03-30 09:00:00
2002871,1002871,901444,901536,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,68,2026-03-30 09:00:00
2002872,1002872,901444,901391,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,12,2026-03-30 09:00:00
2002873,1002873,901445,901441,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,19,2026-03-30 09:00:00
2002874,1002874,901445,901539,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,26,2026-03-30 09:00:00
2002875,1002875,901446,901469,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,33,2026-03-30 09:00:00
2002876,1002876,901446,901494,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,40,2026-03-30 09:00:00
2002877,1002877,901447,901463,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,47,2026-03-30 09:00:00
2002878,1002878,901447,901527,2026-01-09 16:20:00,2026-01-09 16:45:00,14,0,54,2026-03-30 09:00:00
2002879,1002879,901448,901473,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,61,2026-03-30 09:00:00
2002880,1002880,901448,901390,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,68,2026-03-30 09:00:00
2002881,1002881,901449,901523,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2002882,1002882,901449,901385,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,19,2026-03-30 09:00:00
2002883,1002883,901450,901528,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2002884,1002884,901450,901428,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,33,2026-03-30 09:00:00
2002885,1002885,901451,901548,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,40,2026-03-30 09:00:00
2002886,1002886,901451,901490,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,47,2026-03-30 09:00:00
2002887,1002887,901452,901422,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,0,2026-03-30 09:00:00
2002888,1002888,901452,901443,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,61,2026-03-30 09:00:00
2002889,1002889,901453,901395,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,68,2026-03-30 09:00:00
2002890,1002890,901453,901515,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,12,2026-03-30 09:00:00
2002891,1002891,901454,901540,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,19,2026-03-30 09:00:00
2002892,1002892,901454,901415,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,26,2026-03-30 09:00:00
2002893,1002893,901455,901431,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,33,2026-03-30 09:00:00
2002894,1002894,901455,901497,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,40,2026-03-30 09:00:00
2002895,1002895,901456,901436,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,47,2026-03-30 09:00:00
2002896,1002896,901456,901410,2026-01-09 12:05:00,2026-01-09 12:30:00,14,0,54,2026-03-30 09:00:00
2002897,1002897,901457,901438,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2002898,1002898,901457,901278,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,68,2026-03-30 09:00:00
2002899,1002899,901458,901479,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,12,2026-03-30 09:00:00
2002900,1002900,901458,901539,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,19,2026-03-30 09:00:00
2002901,1002901,901459,901468,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,26,2026-03-30 09:00:00
2002902,1002902,901459,901543,2026-01-09 07:05:00,2026-01-09 07:30:00,14,0,33,2026-03-30 09:00:00
2002903,1002903,901460,901488,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,40,2026-03-30 09:00:00
2002904,1002904,901460,901384,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,47,2026-03-30 09:00:00
2002905,1002905,901461,901462,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,54,2026-03-30 09:00:00
2002906,1002906,901461,901388,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,61,2026-03-30 09:00:00
2002907,1002907,901462,901461,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,68,2026-03-30 09:00:00
2002908,1002908,901462,901549,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,12,2026-03-30 09:00:00
2002909,1002909,901463,901447,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,19,2026-03-30 09:00:00
2002910,1002910,901463,901549,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,26,2026-03-30 09:00:00
2002911,1002911,901464,901418,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,33,2026-03-30 09:00:00
2002912,1002912,901464,901531,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,40,2026-03-30 09:00:00
